price,Наличие,Поколение,Год выпуска,Пробег,Кузов,Цвет,Двигатель,Комплектация,Налог,Коробка,Привод,Руль,Состояние,Владельцы,ПТС,Таможня,Обмен,Владение,Запас хода,VIN,Госномер,Гарантия
16900000,Вналичии,,2024,11км,купе,чёрный,3.0л/449л.с./Бензин,AMGCLE534matic+,67350₽/год,автоматическая,полный,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,,,,,,
8899000,Вналичии,II(4K),2023,21560км,седан,чёрный,2.0л/245л.с./Бензин,45TFSIquattroluxurytype,18375₽/год,роботизированная,полный,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,Рассмотрюварианты,,,,,
2290000,Вналичии,III(F55/F56)Рестайлинг,2018,106000км,хэтчбек3дв.,синий,2.0л/192л.с./Бензин,CooperS,9600₽/год,роботизированная,передний,Левый,Нетребуетремонта,2владельца,Оригинал,Растаможен,,,,,,
20900000,Вналичии,II(V167)Рестайлинг,2024,68км,внедорожник5дв.,белый,4.0л/612л.с./Бензин,GLE63S4MATIC+,275400₽/год,автоматическая,полный,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,,2месяца,,,,
2197000,Вналичии,IIIРестайлинг,2018,70000км,внедорожник5дв.,серебристый,2.0л/150л.с./Бензин,Lifestyle,5250₽/год,автоматическая,передний,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,Рассмотрюварианты,,,,,
3600000,Вналичии,II(F48)Рестайлинг,2019,55500км,внедорожник5дв.,чёрный,2.0л/150л.с./Дизель,xDrive18dMSport,5250₽/год,автоматическая,полный,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,Рассмотрюварианты,,,,,
2900000,Назаказ,,2023,100км,внедорожник5дв.,белый,313л.с./230кВт/Электро,1опция,0₽/год,автоматическая,полный,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,,,560км,,,
48800000,Впути,III(W447)Рестайлинг2,2024,25км,минивэн,чёрный,2.0л/237л.с./Дизель,8опций,17700₽/год,автоматическая,полный,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,,9месяцев,,,,
8980000,Назаказ,I(G07),2022,38400км,внедорожник5дв.,серый,3.0л/400л.с./Дизель,M50dBMWM50YearsSpecialEdition,60000₽/год,автоматическая,полный,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,,3месяца,,,,
19490000,Вналичии,III,2024,10км,внедорожник5дв.,чёрный,3.0л/400л.с./Бензин,DynamicHSE,60000₽/год,автоматическая,полный,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,Рассмотрюварианты,5месяцев,,,,
2149000,Вналичии,,2023,8757км,пикапдвойнаякабина,красный,2.0л/136л.с./Дизель,30опций,,механическая,полный,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,Рассмотрюварианты,,,RUN**************,,Дофевраля2027
1049000,Вналичии,IРестайлинг,2009,238000км,внедорожник5дв.,чёрный,3.0л/240л.с./Дизель,V63.0TDI,17925₽/год,автоматическая,полный,Левый,Нетребуетремонта,3илиболее,Оригинал,Растаможен,Рассмотрюварианты,,,,,
1399000,Вналичии,III(D10),2017,82100км,внедорожник5дв.,серый,2.0л/143л.с./Бензин,1опция,5005₽/год,автоматическая,полный,Левый,Нетребуетремонта,2владельца,Оригинал,Растаможен,Рассмотрюварианты,,,,,
5900000,Назаказ,,2025,1км,седан,серый,673л.с./495кВт/Электро,Max,0₽/год,автоматическая,полный,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,,,800км,,,
150000,Вналичии,,2006,272000км,седан,серебристый,1.5л/79л.с./Бензин,1опция,790₽/год,механическая,передний,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,Рассмотрюварианты,,,XTA**************,******|56,
970000,Вналичии,B7,2011,234000км,седан,белый,1.8л/152л.с./Бензин,Highline,7448₽/год,роботизированная,передний,Левый,Нетребуетремонта,2владельца,Оригинал,Растаможен,,,,WVW**************,******|190,
950000,Вналичии,III,2013,85300км,хэтчбек5дв.,голубой,1.6л/123л.с./Бензин,1опция,4182₽/год,механическая,передний,Левый,Нетребуетремонта,2владельца,Оригинал,Растаможен,,,,Z94**************,******|797,
7997000,Вналичии,V,2022,34121км,внедорожник5дв.,чёрный,2.5л/250л.с./Гибрид,Luxury,47850₽/год,вариатор,полный,Левый,Нетребуетремонта,2владельца,Оригинал,Растаможен,Рассмотрюварианты,,,,,
1799000,Вналичии,IРестайлинг,2014,130157км,внедорожник5дв.,бежевый,2.4л/181л.с./Дизель,1опция,9000₽/год,автоматическая,полный,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,Рассмотрюварианты,,,,,
850000,Вналичии,IРестайлинг,2008,96684км,хэтчбек5дв.,голубой,1.3л/83л.с./Бензин,Sport,1079₽/год,вариатор,передний,Левый,Нетребуетремонта,2владельца,Оригинал,Растаможен,Рассмотрюварианты,13лети10месяцев,,JHM**************,******|197,
6450000,Вналичии,,2024,30км,седан,зелёный,673л.с./495кВт/Электро,Max,0₽/год,автоматическая,полный,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,,,800км,,,
